ID,Name_KR,Name_EN,Category,Sub_Category,Desc_KR,Desc_EN,Atlas_Name,Atk_Power,Stamina_Restore,Part_Type,Update_Cycle,Associated_Ability,Job_Unlock_ID
am_arr_pine_silver_emerald,에메랄드 소나무 은 화살,Emerald Pine Silver Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_pine_silver_ruby,루비 소나무 은 화살,Ruby Pine Silver Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_pine_silver_diamond,다이아몬드 소나무 은 화살,Diamond Pine Silver Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_pine_gold,소나무 금 화살,Pine Gold Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_pine_gold_amethyst,자수정 소나무 금 화살,Amethyst Pine Gold Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_pine_gold_topaz,토파즈 소나무 금 화살,Topaz Pine Gold Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_pine_gold_emerald,에메랄드 소나무 금 화살,Emerald Pine Gold Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_pine_gold_ruby,루비 소나무 금 화살,Ruby Pine Gold Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_pine_gold_diamond,다이아몬드 소나무 금 화살,Diamond Pine Gold Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_willow,버드나무 화살,Willow Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_willow_tin,버드나무 주석 화살,Willow Tin Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_willow_tin_amethyst,자수정 버드나무 주석 화살,Amethyst Willow Tin Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_willow_tin_topaz,토파즈 버드나무 주석 화살,Topaz Willow Tin Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_willow_tin_emerald,에메랄드 버드나무 주석 화살,Emerald Willow Tin Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_willow_tin_ruby,루비 버드나무 주석 화살,Ruby Willow Tin Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_willow_tin_diamond,다이아몬드 버드나무 주석 화살,Diamond Willow Tin Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_willow_iron,버드나무 철 화살,Willow Iron Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_willow_iron_amethyst,자수정 버드나무 철 화살,Amethyst Willow Iron Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_willow_iron_topaz,토파즈 버드나무 철 화살,Topaz Willow Iron Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_willow_iron_emerald,에메랄드 버드나무 철 화살,Emerald Willow Iron Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_willow_iron_ruby,루비 버드나무 철 화살,Ruby Willow Iron Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_willow_iron_diamond,다이아몬드 버드나무 철 화살,Diamond Willow Iron Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_willow_copper,버드나무 구리 화살,Willow Copper Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_willow_copper_amethyst,자수정 버드나무 구리 화살,Amethyst Willow Copper Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_willow_copper_topaz,토파즈 버드나무 구리 화살,Topaz Willow Copper Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_willow_copper_emerald,에메랄드 버드나무 구리 화살,Emerald Willow Copper Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_willow_copper_ruby,루비 버드나무 구리 화살,Ruby Willow Copper Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_willow_copper_diamond,다이아몬드 버드나무 구리 화살,Diamond Willow Copper Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_willow_silver,버드나무 은 화살,Willow Silver Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_willow_silver_amethyst,자수정 버드나무 은 화살,Amethyst Willow Silver Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_willow_silver_topaz,토파즈 버드나무 은 화살,Topaz Willow Silver Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_willow_silver_emerald,에메랄드 버드나무 은 화살,Emerald Willow Silver Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_willow_silver_ruby,루비 버드나무 은 화살,Ruby Willow Silver Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_willow_silver_diamond,다이아몬드 버드나무 은 화살,Diamond Willow Silver Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_willow_gold,버드나무 금 화살,Willow Gold Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_willow_gold_amethyst,자수정 버드나무 금 화살,Amethyst Willow Gold Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_willow_gold_topaz,토파즈 버드나무 금 화살,Topaz Willow Gold Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_willow_gold_emerald,에메랄드 버드나무 금 화살,Emerald Willow Gold Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_willow_gold_ruby,루비 버드나무 금 화살,Ruby Willow Gold Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_willow_gold_diamond,다이아몬드 버드나무 금 화살,Diamond Willow Gold Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_birch,자작나무 화살,Birch Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_birch_tin,자작나무 주석 화살,Birch Tin Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_birch_tin_amethyst,자수정 자작나무 주석 화살,Amethyst Birch Tin Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_birch_tin_topaz,토파즈 자작나무 주석 화살,Topaz Birch Tin Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_birch_tin_emerald,에메랄드 자작나무 주석 화살,Emerald Birch Tin Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_birch_tin_ruby,루비 자작나무 주석 화살,Ruby Birch Tin Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_birch_tin_diamond,다이아몬드 자작나무 주석 화살,Diamond Birch Tin Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_birch_iron,자작나무 철 화살,Birch Iron Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_birch_iron_amethyst,자수정 자작나무 철 화살,Amethyst Birch Iron Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_birch_iron_topaz,토파즈 자작나무 철 화살,Topaz Birch Iron Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_birch_iron_emerald,에메랄드 자작나무 철 화살,Emerald Birch Iron Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_birch_iron_ruby,루비 자작나무 철 화살,Ruby Birch Iron Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_birch_iron_diamond,다이아몬드 자작나무 철 화살,Diamond Birch Iron Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_birch_copper,자작나무 구리 화살,Birch Copper Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_birch_copper_amethyst,자수정 자작나무 구리 화살,Amethyst Birch Copper Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_birch_copper_topaz,토파즈 자작나무 구리 화살,Topaz Birch Copper Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_birch_copper_emerald,에메랄드 자작나무 구리 화살,Emerald Birch Copper Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_birch_copper_ruby,루비 자작나무 구리 화살,Ruby Birch Copper Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_birch_copper_diamond,다이아몬드 자작나무 구리 화살,Diamond Birch Copper Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_birch_silver,자작나무 은 화살,Birch Silver Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_birch_silver_amethyst,자수정 자작나무 은 화살,Amethyst Birch Silver Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_birch_silver_topaz,토파즈 자작나무 은 화살,Topaz Birch Silver Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_birch_silver_emerald,에메랄드 자작나무 은 화살,Emerald Birch Silver Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_birch_silver_ruby,루비 자작나무 은 화살,Ruby Birch Silver Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_birch_silver_diamond,다이아몬드 자작나무 은 화살,Diamond Birch Silver Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_birch_gold,자작나무 금 화살,Birch Gold Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_birch_gold_amethyst,자수정 자작나무 금 화살,Amethyst Birch Gold Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_birch_gold_topaz,토파즈 자작나무 금 화살,Topaz Birch Gold Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_birch_gold_emerald,에메랄드 자작나무 금 화살,Emerald Birch Gold Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_birch_gold_ruby,루비 자작나무 금 화살,Ruby Birch Gold Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
am_arr_birch_gold_diamond,다이아몬드 자작나무 금 화살,Diamond Birch Gold Arrow,Ammunition,Arrow,,,arrow.png,,,,,,
ac_bel_linen,아마 벨트,Linen Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_linen_amethyst,자수정 아마 벨트,Amethyst Linen Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_linen_topaz,토파즈 아마 벨트,Topaz Linen Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_linen_emerald,에메랄드 아마 벨트,Emerald Linen Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_linen_ruby,루비 아마 벨트,Ruby Linen Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_linen_diamond,다이아몬드 아마 벨트,Diamond Linen Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_cotton,목화 벨트,Cotton Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_cotton_amethyst,자수정 목화 벨트,Amethyst Cotton Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_cotton_topaz,토파즈 목화 벨트,Topaz Cotton Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_cotton_emerald,에메랄드 목화 벨트,Emerald Cotton Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_cotton_ruby,루비 목화 벨트,Ruby Cotton Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_cotton_diamond,다이아몬드 목화 벨트,Diamond Cotton Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_hemp,삼베 벨트,Hemp Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_hemp_amethyst,자수정 삼베 벨트,Amethyst Hemp Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_hemp_topaz,토파즈 삼베 벨트,Topaz Hemp Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_hemp_emerald,에메랄드 삼베 벨트,Emerald Hemp Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_hemp_ruby,루비 삼베 벨트,Ruby Hemp Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_hemp_diamond,다이아몬드 삼베 벨트,Diamond Hemp Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_ramie,모시 벨트,Ramie Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_ramie_amethyst,자수정 모시 벨트,Amethyst Ramie Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_ramie_topaz,토파즈 모시 벨트,Topaz Ramie Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_ramie_emerald,에메랄드 모시 벨트,Emerald Ramie Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_ramie_ruby,루비 모시 벨트,Ruby Ramie Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_ramie_diamond,다이아몬드 모시 벨트,Diamond Ramie Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_agave,용설란 벨트,Agave Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_agave_amethyst,자수정 용설란 벨트,Amethyst Agave Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_agave_topaz,토파즈 용설란 벨트,Topaz Agave Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_agave_emerald,에메랄드 용설란 벨트,Emerald Agave Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_agave_ruby,루비 용설란 벨트,Ruby Agave Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_agave_diamond,다이아몬드 용설란 벨트,Diamond Agave Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_oak,참나무 벨트,Oak Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_oak_amethyst,자수정 참나무 벨트,Amethyst Oak Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_oak_topaz,토파즈 참나무 벨트,Topaz Oak Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_oak_emerald,에메랄드 참나무 벨트,Emerald Oak Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_oak_ruby,루비 참나무 벨트,Ruby Oak Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_oak_diamond,다이아몬드 참나무 벨트,Diamond Oak Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_hickory,히코리 벨트,Hickory Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_hickory_amethyst,자수정 히코리 벨트,Amethyst Hickory Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_hickory_topaz,토파즈 히코리 벨트,Topaz Hickory Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_hickory_emerald,에메랄드 히코리 벨트,Emerald Hickory Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_hickory_ruby,루비 히코리 벨트,Ruby Hickory Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_hickory_diamond,다이아몬드 히코리 벨트,Diamond Hickory Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_pine,소나무 벨트,Pine Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_pine_amethyst,자수정 소나무 벨트,Amethyst Pine Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_pine_topaz,토파즈 소나무 벨트,Topaz Pine Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_pine_emerald,에메랄드 소나무 벨트,Emerald Pine Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_pine_ruby,루비 소나무 벨트,Ruby Pine Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_pine_diamond,다이아몬드 소나무 벨트,Diamond Pine Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_willow,버드나무 벨트,Willow Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_willow_amethyst,자수정 버드나무 벨트,Amethyst Willow Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_willow_topaz,토파즈 버드나무 벨트,Topaz Willow Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_willow_emerald,에메랄드 버드나무 벨트,Emerald Willow Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_willow_ruby,루비 버드나무 벨트,Ruby Willow Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_willow_diamond,다이아몬드 버드나무 벨트,Diamond Willow Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_birch,자작나무 벨트,Birch Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_birch_amethyst,자수정 자작나무 벨트,Amethyst Birch Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_birch_topaz,토파즈 자작나무 벨트,Topaz Birch Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_birch_emerald,에메랄드 자작나무 벨트,Emerald Birch Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_birch_ruby,루비 자작나무 벨트,Ruby Birch Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_birch_diamond,다이아몬드 자작나무 벨트,Diamond Birch Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_tin,주석 벨트,Tin Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_tin_amethyst,자수정 주석 벨트,Amethyst Tin Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_tin_topaz,토파즈 주석 벨트,Topaz Tin Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_tin_emerald,에메랄드 주석 벨트,Emerald Tin Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_tin_ruby,루비 주석 벨트,Ruby Tin Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_tin_diamond,다이아몬드 주석 벨트,Diamond Tin Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_iron,철 벨트,Iron Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_iron_amethyst,자수정 철 벨트,Amethyst Iron Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_iron_topaz,토파즈 철 벨트,Topaz Iron Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_iron_emerald,에메랄드 철 벨트,Emerald Iron Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_iron_ruby,루비 철 벨트,Ruby Iron Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_iron_diamond,다이아몬드 철 벨트,Diamond Iron Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_copper,구리 벨트,Copper Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_copper_amethyst,자수정 구리 벨트,Amethyst Copper Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_copper_topaz,토파즈 구리 벨트,Topaz Copper Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_copper_emerald,에메랄드 구리 벨트,Emerald Copper Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_copper_ruby,루비 구리 벨트,Ruby Copper Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_copper_diamond,다이아몬드 구리 벨트,Diamond Copper Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_silver,은 벨트,Silver Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_silver_amethyst,자수정 은 벨트,Amethyst Silver Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_silver_topaz,토파즈 은 벨트,Topaz Silver Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_silver_emerald,에메랄드 은 벨트,Emerald Silver Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_silver_ruby,루비 은 벨트,Ruby Silver Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_silver_diamond,다이아몬드 은 벨트,Diamond Silver Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_gold,금 벨트,Gold Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_gold_amethyst,자수정 금 벨트,Amethyst Gold Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_gold_topaz,토파즈 금 벨트,Topaz Gold Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_gold_emerald,에메랄드 금 벨트,Emerald Gold Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_gold_ruby,루비 금 벨트,Ruby Gold Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_gold_diamond,다이아몬드 금 벨트,Diamond Gold Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_rabbit,토끼 벨트,Rabbit Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_rabbit_amethyst,자수정 토끼 벨트,Amethyst Rabbit Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_rabbit_topaz,토파즈 토끼 벨트,Topaz Rabbit Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_rabbit_emerald,에메랄드 토끼 벨트,Emerald Rabbit Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_rabbit_ruby,루비 토끼 벨트,Ruby Rabbit Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_rabbit_diamond,다이아몬드 토끼 벨트,Diamond Rabbit Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_fdeer,암사슴 벨트,Female Deer Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_fdeer_amethyst,자수정 암사슴 벨트,Amethyst Female Deer Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_fdeer_topaz,토파즈 암사슴 벨트,Topaz Female Deer Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_fdeer_emerald,에메랄드 암사슴 벨트,Emerald Female Deer Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_fdeer_ruby,루비 암사슴 벨트,Ruby Female Deer Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_fdeer_diamond,다이아몬드 암사슴 벨트,Diamond Female Deer Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_mdeer,숫사슴 벨트,Male Deer Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_mdeer_amethyst,자수정 숫사슴 벨트,Amethyst Male Deer Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_mdeer_topaz,토파즈 숫사슴 벨트,Topaz Male Deer Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_mdeer_emerald,에메랄드 숫사슴 벨트,Emerald Male Deer Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_mdeer_ruby,루비 숫사슴 벨트,Ruby Male Deer Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_mdeer_diamond,다이아몬드 숫사슴 벨트,Diamond Male Deer Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_boar,멧돼지 벨트,Boar Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_boar_amethyst,자수정 멧돼지 벨트,Amethyst Boar Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_boar_topaz,토파즈 멧돼지 벨트,Topaz Boar Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_boar_emerald,에메랄드 멧돼지 벨트,Emerald Boar Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_boar_ruby,루비 멧돼지 벨트,Ruby Boar Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_boar_diamond,다이아몬드 멧돼지 벨트,Diamond Boar Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_wolf,늑대 벨트,Wolf Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_wolf_amethyst,자수정 늑대 벨트,Amethyst Wolf Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_wolf_topaz,토파즈 늑대 벨트,Topaz Wolf Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_wolf_emerald,에메랄드 늑대 벨트,Emerald Wolf Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_wolf_ruby,루비 늑대 벨트,Ruby Wolf Belt,Accessory,Belt,,,acc.png,,,,,,
ac_bel_wolf_diamond,다이아몬드 늑대 벨트,Diamond Wolf Belt,Accessory,Belt,,,acc.png,,,,,,
ac_rin_oak,참나무 반지,Oak Ring,Accessory,Ring,,,acc.png,,,,,,
ac_ear_oak,참나무 귀걸이,Oak Earring,Accessory,Earring,,,acc.png,,,,,,
ac_nec_oak,참나무 목걸이,Oak Necklace,Accessory,Necklace,,,acc.png,,,,,,
ac_rin_hickory,히코리 반지,Hickory Ring,Accessory,Ring,,,acc.png,,,,,,
ac_ear_hickory,히코리 귀걸이,Hickory Earring,Accessory,Earring,,,acc.png,,,,,,
ac_nec_hickory,히코리 목걸이,Hickory Necklace,Accessory,Necklace,,,acc.png,,,,,,
ac_rin_pine,소나무 반지,Pine Ring,Accessory,Ring,,,acc.png,,,,,,
ac_ear_pine,소나무 귀걸이,Pine Earring,Accessory,Earring,,,acc.png,,,,,,
ac_nec_pine,소나무 목걸이,Pine Necklace,Accessory,Necklace,,,acc.png,,,,,,
ac_rin_willow,버드나무 반지,Willow Ring,Accessory,Ring,,,acc.png,,,,,,
ac_ear_willow,버드나무 귀걸이,Willow Earring,Accessory,Earring,,,acc.png,,,,,,
ac_nec_willow,버드나무 목걸이,Willow Necklace,Accessory,Necklace,,,acc.png,,,,,,
ac_rin_birch,자작나무 반지,Birch Ring,Accessory,Ring,,,acc.png,,,,,,
ac_ear_birch,자작나무 귀걸이,Birch Earring,Accessory,Earring,,,acc.png,,,,,,
ac_nec_birch,자작나무 목걸이,Birch Necklace,Accessory,Necklace,,,acc.png,,,,,,
ac_rin_tin,주석 반지,Tin Ring,Accessory,Ring,,,acc.png,,,,,,
ac_rin_tin_amethyst,자수정 주석 반지,Amethyst Tin Ring,Accessory,Ring,,,acc.png,,,,,,
ac_rin_tin_topaz,토파즈 주석 반지,Topaz Tin Ring,Accessory,Ring,,,acc.png,,,,,,
ac_rin_tin_emerald,에메랄드 주석 반지,Emerald Tin Ring,Accessory,Ring,,,acc.png,,,,,,
ac_rin_tin_ruby,루비 주석 반지,Ruby Tin Ring,Accessory,Ring,,,acc.png,,,,,,
ac_rin_tin_diamond,다이아몬드 주석 반지,Diamond Tin Ring,Accessory,Ring,,,acc.png,,,,,,
ac_ear_tin,주석 귀걸이,Tin Earring,Accessory,Earring,,,acc.png,,,,,,
ac_ear_tin_amethyst,자수정 주석 귀걸이,Amethyst Tin Earring,Accessory,Earring,,,acc.png,,,,,,
ac_ear_tin_topaz,토파즈 주석 귀걸이,Topaz Tin Earring,Accessory,Earring,,,acc.png,,,,,,
ac_ear_tin_emerald,에메랄드 주석 귀걸이,Emerald Tin Earring,Accessory,Earring,,,acc.png,,,,,,
ac_ear_tin_ruby,루비 주석 귀걸이,Ruby Tin Earring,Accessory,Earring,,,acc.png,,,,,,
